,Country,YEAR1,GDPG,GDP,BB,INFL,SACW,GOVC,ETHNF,ASSAS,ICRGE,M2-1,SSA,EASIA,LPOP,EGYPT,CENTAM,FRZ,ARMS-1,DN1900,EDA,BEDA,MEDA,WBEDA,POPDEP
931,SIERRA LEONE,1966-69,2.3674901072178844,1100.0,-0.6913950325634004,3.3935589162835456,0.0,8.66994607850832,,,,,1,0,,,,,,0,,,,,
932,SIERRA LEONE,1970-73,1.773949013473608,1435.0,-2.156139088855574,3.9486822839264746,0.0,10.07987026002618,77.0,0.25,5.416667,13.138749424849342,1,0,14.822130905380101,0.0,0.0,0.0,0.0,0,1.479863493725858,1.2539341709108787,0.22592932281497927,0.07071775267737787,83.620575
933,SIERRA LEONE,1974-77,-0.9935252516892312,1259.0,-7.399557644462042,13.87155751838347,0.0,10.361415881320108,77.0,0.0,5.416667,14.989298704765105,1,0,14.901021565077311,0.0,0.0,0.0,0.0,0,0.7066458113047838,0.3706070337224041,0.33603877758237966,0.06824018242214075,87.73427500000001
934,SIERRA LEONE,1978-81,1.7089937202369399,1065.0,-10.762243997416165,15.688811064391462,0.0,8.42731559848177,77.0,0.0,5.416667,17.559704769589224,1,0,14.981488617330724,0.0,0.0,0.0,0.0,0,1.4272891716412721,0.7778301198101305,0.6494590518311416,0.11582740381701126,86.36583333333334
935,SIERRA LEONE,1982-85,-3.3066988289922605,1074.0,-10.068592583407407,45.97300084316173,0.0,7.9100731164122475,77.0,0.0,5.416667,21.303861435223787,1,0,15.077088134830625,0.0,0.0,0.0,0.3,0,2.05634089955062,1.3158646508782277,0.7404762486723923,0.1526555517603864,83.40859999999999
936,SIERRA LEONE,1986-89,-0.46121518742805456,881.0,-8.332787554147316,59.68395878111063,0.0,6.27591649831164,77.0,0.0,5.416667,27.33597771455168,1,0,15.176350563316111,0.0,0.0,0.0,0.775,0,2.266982210966258,1.4148704674592343,0.8521117435070235,0.07097716822839958,
937,SIERRA LEONE,1990-93,-1.0371185598219146,901.0,-4.951009432667272,53.933224644566835,0.0,9.379945796926874,77.0,0.0,5.416667,20.281226575149923,1,0,15.275612846228885,0.0,0.0,0.0,1.825,0,2.2502619809045075,0.9967358861493294,1.2535260947551783,0.316397433856322,86.7526
938,SINGAPORE,1966-69,9.859449698133238,2008.0,0.22932481288935164,1.4134818450826425,1.0,10.589596005845635,,,,,0,1,,,,,,1,,,,,
939,SINGAPORE,1970-73,9.793158810400682,3017.0,0.83401230558091,5.549132109890998,1.0,11.873360383229626,42.0,0.0,8.559896,61.535121222840566,0,1,14.571679484940375,0.0,0.0,0.0,0.133,1,,,,,71.9768
940,SINGAPORE,1974-77,4.684472909473492,4870.0,0.9241088077358539,5.986815947824276,1.0,10.526073337729121,42.0,0.0,8.559896,63.11845536906996,0,1,14.637745522929166,0.0,0.0,0.0,0.95,1,,,,,66.73509999999999
941,SINGAPORE,1978-81,7.609328090783363,6247.0,1.492350406242556,6.200129437710311,1.0,10.046608312135067,42.0,0.0,8.559896,60.04924006179601,0,1,14.690433312963597,0.0,0.0,0.0,0.4,1,,,,,49.35295
942,SINGAPORE,1982-85,4.01229871918134,7928.0,2.839845136179971,2.0193747782826232,1.0,11.71995542572375,42.0,0.0,8.559896,63.71136248952787,0,1,14.737561666963435,0.0,0.0,0.0,0.3,1,,,,,43.3897
943,SINGAPORE,1986-89,6.443796474992425,8696.0,4.022499556089147,0.7391580966816358,1.0,11.81386383710021,42.0,0.0,8.559896,69.83074641833966,0,1,14.78275292586741,0.0,0.0,0.0,0.55,1,,,,,41.6385
944,SINGAPORE,1990-93,6.485848330182042,11710.0,12.253292991072446,2.818062928952547,1.0,9.736270158746951,42.0,0.0,8.559896,83.08230591962783,0,1,14.82613280909252,0.0,0.0,0.0,0.8,1,,,,,41.433525
945,SLOVAK REPUBLIC,1966-69,,,,,,,,,,,0,0,,,,,,0,,,,,
946,SLOVAK REPUBLIC,1970-73,,,,,,,,,,,0,0,,,,,,0,,,,,
947,SLOVAK REPUBLIC,1974-77,,,,,,,,,,,0,0,,,,,,0,,,,,
948,SLOVAK REPUBLIC,1978-81,,,,,,,,,,,0,0,,,,,,0,,,,,
949,SLOVAK REPUBLIC,1982-85,2.564892530591756,,,,,,,,,,0,0,,,,,,0,,,,,
950,SLOVAK REPUBLIC,1986-89,1.9415402090941392,,,,,,,,,,0,0,,,,,,0,,,,,
951,SLOVAK REPUBLIC,1990-93,-7.806111036636043,,,,,24.521936596528224,,,,,0,0,,,,,,0,,,,,
952,SOLOMON ISLANDS,1966-69,-2.3935536407511115,,,,,,,,,,0,0,,,,,,0,,,,,
953,SOLOMON ISLANDS,1970-73,-7.035165442758373,,,4.914601073057123,,,,,,,0,0,,,,,,0,0.0,,,,
954,SOLOMON ISLANDS,1974-77,5.853621854983948,,-0.3078893661360523,9.824681505340727,,,,,,,0,0,,,,,,0,0.0,,,,
955,SOLOMON ISLANDS,1978-81,5.7459829476649515,,-3.529266143149898,10.327236792820182,,23.314712380056598,,,,,0,0,,,,,,0,3.6274942096892193,6.2464052503785,1.0085831689999385,0.0,
956,SOLOMON ISLANDS,1982-85,1.0199363678929263,1457.0,-7.7105123400003555,9.46786718626712,,24.698855023205276,,,,,0,0,,,,,,0,5.386606827843364,3.93475596393671,1.4518508639066536,0.2186235423783496,
957,SOLOMON ISLANDS,1986-89,4.556387185389488,1706.0,-7.906880693875201,13.137177729656946,,28.25411394229732,,,,,0,0,,,,,,0,6.712872768576298,3.7690243803044976,2.9438483882717996,0.19904082101725296,
958,SOLOMON ISLANDS,1990-93,0.9044546001966877,,,10.266638271807093,,29.298860284398852,,,,,0,0,,,,,,0,4.0882599883735296,2.8760297583453402,1.2122302300281893,0.12454590203583728,
959,SOMALIA,1966-69,1.245437950119621,1004.0,,1.4520596733860025,0.0,9.636151823294378,,,,,1,0,,,,,,0,,,,,
960,SOMALIA,1970-73,1.0999864596352715,921.0,-0.2065126239898943,0.8966931269543232,0.0,15.007194350889709,8.0,0.0,3.733333,,1,0,15.422506992415057,0.0,0.0,0.0,9.067,0,1.8653775951978029,1.15922449462879,0.7061531005690127,0.0483875032834517,93.027625
961,SOMALIA,1974-77,3.8879335248315883,602.0,-2.84146237000133,14.424212170803646,0.0,18.98855448833548,8.0,0.0,3.733333,20.316582862549705,1,0,15.53987052846965,0.0,0.0,0.0,22.0,0,4.1901132298727335,2.7419062851166713,1.4482069447560624,0.20639834377062205,94.9753
962,SOMALIA,1978-81,-2.691823821603956,921.0,-8.55763354113189,28.560478529756317,0.0,24.07171620994682,8.0,0.0,3.733333,24.51414802457492,1,0,15.697765224460095,0.0,0.0,0.0,53.475,0,4.690887654200913,2.799879028996067,1.8910086252048468,0.14732878975634434,96.34257500000001
963,SOMALIA,1982-85,-1.9526685324626314,866.0,,37.199430081809226,0.0,16.69665836679919,8.0,0.0,3.733333,23.57210496027339,1,0,15.831946735953132,0.0,0.0,0.0,55.4,0,5.475188247939014,3.1091589990675765,2.3660292488714374,0.34171468481810635,97.2928
964,SOMALIA,1986-89,-0.05072036819058212,817.0,,38.41415802151132,0.0,,8.0,0.0,3.733333,14.689664504398436,1,0,15.927930412766205,0.0,0.0,0.0,52.9,0,6.213309949561554,4.228511659685158,1.9847982898763956,0.4528798015237554,98.572175
965,SOMALIA,1990-93,-3.5098287087203417,,,,0.0,,8.0,0.25,3.733333,,1,0,15.993708040534539,0.0,0.0,0.0,13.2,0,1.3274723686824361,3.928952240477679,1.3809372342520658,0.31258306615844567,99.72315
966,SOUTH AFRICA,1966-69,2.7004265367309266,2684.0,-3.3658106363249085,3.0390536593797757,0.0,11.17735456656855,,,,,0,0,,,,,,1,,,,,
967,SOUTH AFRICA,1970-73,1.1947049486753514,3254.0,-3.8219387198222154,6.230703105355284,0.0,12.361874828680056,88.0,,6.922619,39.038816107192815,0,0,16.969271695743174,0.0,0.0,0.0,0.533,1,,,,,81.19815
968,SOUTH AFRICA,1974-77,-0.25956822634070065,3625.0,-5.135633251330802,11.212047804831016,0.0,13.91802276149786,88.0,,6.922619,38.14320364404024,0,0,17.08123180006398,0.0,0.0,0.0,1.575,1,,,,,80.721525
969,SOUTH AFRICA,1978-81,1.9540594685137247,3340.0,-3.446165985875877,12.2684491265721,0.0,13.86829769074714,88.0,,6.922619,38.80032033306506,0,0,17.188068381417263,0.0,0.0,0.0,1.775,1,,,,,79.324825
970,SOUTH AFRICA,1982-85,-2.35028011422469,3588.0,-3.9130319760943375,12.830854343683907,0.0,16.199855067267695,88.0,,6.922619,36.38844102642273,0,0,17.29208593828829,0.0,0.0,0.0,0.45,1,,,,,78.873425
971,SOUTH AFRICA,1986-89,-0.2906295214485599,3293.0,-4.799499217886118,14.445763053242333,0.0,18.164057650676167,88.0,,6.922619,36.567968491931055,0,0,17.392158724410095,0.0,0.0,0.0,0.125,1,,,,,76.36317500000001
972,SOUTH AFRICA,1990-93,-3.171402355222641,3248.0,-6.316529146716668,12.493023446580697,0.75,19.989970740495767,88.0,,6.922619,38.35469144257836,0,0,17.48711032449144,0.0,0.0,0.0,0.275,1,,,,,73.22959999999999
973,SPAIN,1966-69,5.494201394023568,4869.0,-1.8715488793390547,5.109377804120752,1.0,9.101881055150706,,,,,0,0,,,,,,1,,,,,
974,SPAIN,1970-73,4.961568445819475,5861.0,-1.1205616410571526,8.061409980657409,1.0,9.525469166322372,,,,,0,0,,,,,,1,,,,,
975,SPAIN,1974-77,1.9579976521631348,7291.0,-1.9764170508878993,17.101918169443053,1.0,10.778356627603264,,,,,0,0,,,,,,1,,,,,
976,SPAIN,1978-81,-0.2686561195346382,7412.0,-3.3831760932196,15.158879522438474,1.0,12.866996163389372,,,,,0,0,,,,,,1,,,,,
977,SPAIN,1982-85,1.4557014350071729,7301.0,-8.142217695410569,11.02216120318884,1.0,14.420793432306734,,,,,0,0,,,,,,1,,,,,
978,SPAIN,1986-89,4.17235128610387,7821.0,-3.5496756435810095,6.210068662882451,1.0,14.916633767469461,,,,,0,0,,,,,,1,,,,,
979,SPAIN,1990-93,1.1388044814647724,9583.0,-4.438903302345583,5.623424767717511,1.0,16.56865624385465,,,,,0,0,,,,,,1,,,,,
980,SRI LANKA,1966-69,3.9092029356730063,1198.0,-6.242716342361408,3.7242889332807505,0.0,12.30461767334463,,,,,0,0,,,,,,0,,,,,
981,SRI LANKA,1970-73,1.193781783677661,1243.0,-6.913599267741762,5.919793048975852,0.0,11.957241168346638,47.0,0.0,4.325521,26.318705407053617,0,0,16.36756560145767,0.0,0.0,0.0,0.0,0,0.6860720969885964,0.5581006283328236,0.12797146865577272,0.03123576535538316,81.500975
982,SRI LANKA,1974-77,2.936934514066891,1297.0,-5.641219100931317,5.139089286774345,0.0,9.85930877300849,47.0,0.0,4.325521,24.033700738410843,0,0,16.434651218066502,0.0,0.0,0.0,1.95,0,0.97590739841779,0.6800728323617291,0.29583456605606084,0.061985396935045005,75.30699999999999
983,SRI LANKA,1978-81,3.9235695771621337,1497.0,-13.768002151640099,15.3513022225241,1.0,8.65085861896708,47.0,0.0,4.325521,20.622795019980117,0,0,16.502948103786203,0.0,0.0,0.0,0.425,0,1.3404560113731732,0.9735025896606211,0.36695342171255213,0.0567078034268464,67.07105
984,SRI LANKA,1982-85,3.7420265600744074,1792.0,-10.081688796098106,10.052908738715892,0.25,8.47328574815247,47.0,0.5,4.325521,30.20687950946043,0,0,16.57023917124689,0.0,0.0,0.0,0.3,0,1.3447614156847703,0.9755330086855987,0.36922840699917153,0.18195808995079954,64.47435
985,SRI LANKA,1986-89,1.1898459576945353,2048.0,-9.861755211943596,9.78735006348499,0.0,9.96048818105742,47.0,1.0,4.325521,31.125654046326694,0,0,16.628645736767215,0.0,0.0,0.0,0.825,0,1.3428933665277154,0.9008283932285746,0.44206497329914074,0.1493530684121998,62.730599999999995
986,SRI LANKA,1990-93,4.167065627264854,2096.0,-7.195095894565129,13.214001255757356,0.75,9.45530380293889,47.0,1.25,4.325521,30.515598246188347,0,0,16.6810643829178,0.0,0.0,0.0,1.075,0,1.3218389721244408,0.6783121630476493,0.6435268090767916,0.20127086780186912,60.25705
987,ST. KITTS AND NEVIS,1966-69,,,,,,,,,,,0,0,,,,,,0,,,,,
988,ST. KITTS AND NEVIS,1970-73,,,,,,,,,,,0,0,,,,,,0,0.0,,,,
989,ST. KITTS AND NEVIS,1974-77,,,,,,19.878643779866707,,,,,0,0,,,,,,0,0.0,,,,
990,ST. KITTS AND NEVIS,1978-81,6.844053766705072,,,13.145590854786793,,22.608317984323804,,,,,0,0,,,,,,0,0.0,,,,
991,ST. KITTS AND NEVIS,1982-85,3.799922984381743,,-6.230411245132491,3.3220910598527276,,22.983706117154746,,,,,0,0,,,,,,0,1.7039099613318873,1.4918789848707814,0.780000963571735,0.0,
992,ST. KITTS AND NEVIS,1986-89,8.514618410269925,3725.0,-5.7768356701872134,1.5355398926086616,,19.6561885726309,,,,,0,0,,,,,,0,3.9461728161589584,2.7871253203434105,1.1590474958155477,0.0,
993,ST. KITTS AND NEVIS,1990-93,2.9073391942122218,5037.0,0.7266540665466378,3.212830099991826,,22.62752151290507,,,,,0,0,,,,,,0,2.448569052313545,0.9441830694413287,1.5043859828722164,0.09918385189621198,
994,ST. LUCIA,1966-69,,,,2.9319694894213044,,,,,,,0,0,,,,,,0,,,,,
995,ST. LUCIA,1970-73,,,,10.206991987565727,,,,,,,0,0,,,,,,0,0.0,,,,
996,ST. LUCIA,1974-77,,,,15.872254403572905,,,,,,,0,0,,,,,,0,0.0,,,,
997,ST. LUCIA,1978-81,,,-1.2601859312485328,12.79528364416721,,17.26028153192144,,,,,0,0,,,,,,0,0.0,,,,
998,ST. LUCIA,1982-85,,,-0.8262334596161597,2.1461310707614922,,19.494953096591882,,,,,0,0,,,,,,0,0.37546978647120766,0.8085737437213574,0.6933054021634734,0.0,
999,ST. LUCIA,1986-89,8.402368445125008,,0.6688696580018315,3.5084408006262224,,15.634105657846902,,,,,0,0,,,,,,0,2.457830686308883,1.3232996921085756,1.1345309942003077,0.0,
1000,ST. LUCIA,1990-93,2.4357468475519006,,-0.10214504596527069,3.986405828218831,,14.679369617772359,,,,,0,0,,,,,,0,2.6139234403190175,1.7515085717259207,0.8624148685930968,0.15627805419374577,
1001,ST. VINCENT AND THE GRENADINES,1966-69,-0.9220175183194179,,,,,,,,,,0,0,,,,,,0,,,,,
1002,ST. VINCENT AND THE GRENADINES,1970-73,4.909523679578598,,,,,,,,,,0,0,,,,,,0,0.0,,,,
1003,ST. VINCENT AND THE GRENADINES,1974-77,-2.881815345527161,,,8.99113572965316,,24.496319350396124,,,,,0,0,,,,,,0,0.0,,,,
1004,ST. VINCENT AND THE GRENADINES,1978-81,5.919551464676198,,0.3140290134772714,12.615521171977695,,23.840263974746794,,,,,0,0,,,,,,0,0.0,,,,
1005,ST. VINCENT AND THE GRENADINES,1982-85,5.1860098314255865,,-1.0676943555316356,4.269225115773034,,21.638316149557312,,,,,0,0,,,,,,0,0.44320723500051296,0.7581737823506064,1.0146551576514455,0.3417904369185746,
1006,ST. VINCENT AND THE GRENADINES,1986-89,5.980344177221619,,0.4406281615087462,1.8240738410609136,,15.458568486582507,,,,,0,0,,,,,,0,3.3874743689275095,1.917151801401738,1.4703225675257714,0.21103077700911538,
1007,ST. VINCENT AND THE GRENADINES,1990-93,3.3805755303343066,,-2.631416724342522,5.071086117915247,,,,,,,0,0,,,,,,0,2.3371361430046127,1.2878545679595585,1.0492815750450537,0.10498843925956579,
1008,SUDAN,1966-69,-3.1152830916229446,,-3.744869382658167,3.3614362428232054,,20.07944175502918,,,,,1,0,,,,,,0,,,,,
1009,SUDAN,1970-73,-2.5181706707783746,817.0,-1.1152093166214576,8.045798345528327,,19.513922134464828,73.0,0.25,2.726563,18.371899581314825,1,0,16.48828757748127,0.0,0.0,0.0,4.233,0,0.8266907263332137,0.40765379786857137,0.41903692846464236,0.004442966410598353,89.088225
1010,SUDAN,1974-77,10.161568035237266,712.0,-4.028606647453127,15.536092717935842,,13.144855030648664,73.0,0.0,2.726563,17.224409967651617,1,0,16.605326596683156,0.0,0.0,0.0,5.75,0,2.2290012747110306,1.63363379480653,0.5953674799045009,0.14176971334569727,89.473575
1011,SUDAN,1978-81,-5.382529889335119,962.0,-4.236534562943239,22.316768817175554,,13.983490224135705,73.0,0.0,2.726563,18.56743563581777,1,0,16.727391003347826,0.0,0.0,0.0,4.625,0,2.845475862134022,1.963334716122882,0.88214114601114,0.19688875884413112,90.65375
1012,SUDAN,1982-85,-2.1883799214760025,870.0,-4.636297779861081,29.095963805000824,,9.81713380460138,73.0,0.0,2.726563,25.315990486086264,1,0,16.840642640538533,0.0,0.0,0.0,8.775,0,4.563793219615298,3.4176563036824135,1.146136915932885,0.30782574737237883,91.5166
1013,SUDAN,1986-89,-0.5318223145643453,852.0,,35.39550660962186,,13.393155059194871,73.0,0.0,2.726563,37.095031061739206,1,0,16.95018160909927,0.0,0.0,0.0,11.1,0,4.051396251160563,2.77286262180524,1.278533629355323,0.31844511490710875,91.4811
1014,SUDAN,1990-93,1.5999406219258994,757.0,,69.59971434021416,,9.967737673343652,73.0,0.0,2.726563,31.150307158968083,1,0,17.058208372638354,0.0,0.0,0.0,8.825,0,2.57881797461805,1.1706611405001937,1.408156834117856,0.2547531689208381,90.1027
1015,SURINAME,1966-69,,2719.0,,6.409094541362781,,,,,,,0,0,,,,,,1,,,,,
1016,SURINAME,1970-73,2.0954601685359897,2970.0,-1.272014882232109,4.530676219616836,,,,,,,0,0,,,,,,1,,,,,
1017,SURINAME,1974-77,4.529411945200135,2292.0,-2.1270280245629625,10.64615164962187,,22.525453009905604,,,,,0,0,,,,,,1,,,,,
